"","Sites","TaxCode","Abundance","TaxonName","Taxon","Anemo","Auto","Entomo","Annual","Biennial","Perennial","Seasonnal","LFP","MinHeight","MaxHeight","BFP","Succu_ORDINAL","Spiki_ORDINAL","Hairy_ORDINAL","Clay","Silt","Sand","K2O","Mg","Na100g","K","Elev","X","Y"
"4391",79,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4392",79,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4393",79,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4394",79,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4395",79,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4396",79,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4397",79,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4398",79,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4399",79,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4400",79,"sp17",0,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4401",79,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4402",79,"sp38",0,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4403",79,"sp50",1,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4404",79,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4405",79,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4406",79,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4407",79,"sp5",0,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4408",79,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4409",79,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4410",79,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4411",79,"sp43",1,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4412",79,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4413",79,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4414",79,"sp33",1,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4415",79,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4416",79,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4417",79,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4418",79,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4419",79,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4420",79,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4421",79,"sp7",0,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4422",79,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4423",79,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4424",79,"sp46",1,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.58,0.37,0.04,0.8,11.7,5.7,0.7,2,141,128.14
"4425",80,"sp56",0,"Hedysarum coronarium","Heco",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,0,5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4426",80,"sp4",0,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4427",80,"sp5",1,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4428",80,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4429",80,"sp51",0,"Lythrum tribracteatum","Lytr",0,0,1,1,0,0,0,1.6094379124341,-2.30258509299405,-1.6094379124341,7,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4430",80,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4431",80,"sp41",1,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4432",80,"sp30",1,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4433",80,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4434",80,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4435",80,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4436",80,"sp50",2,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4437",80,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4438",80,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4439",80,"sp40",0,"Galactites mutabilis","Gamu",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,2,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4440",80,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4441",80,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4442",80,"sp20",0,"Cynodon dactylon","Cyda",1,0,0,0,0,1,0,2.14006616349627,-2.30258509299405,-0.916290731874155,6.941176471,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4443",80,"sp34",0,"Plantago coronopus","Plco",1,0,0,1,1,1,0,1.94591014905531,-3.91202300542815,-0.916290731874155,7,1,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4444",80,"sp23",0,"Phragmites australis","Phau",1,0,0,0,0,1,0,1.09861228866811,-0.510825623765991,2.07944154167984,8,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4445",80,"sp44",0,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4446",80,"sp13",0,"Eleocharis uniglumis","Elun",1,0,0,0,0,1,0,1.38629436111989,-1.89711998488588,-0.22314355131421,8.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4447",80,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4448",80,"sp39",0,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4449",80,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4450",80,"sp52",0,"Diplotaxis erucoides","Dier",0,1,1,0,0,0,1,2.39789527279837,-2.30258509299405,-0.693147180559945,2.5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4451",80,"sp38",1,"Carlina racemosa","Cara",0,1,1,1,0,0,0,0.693147180559945,-2.30258509299405,-0.693147180559945,9.5,0,2,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4452",80,"sp17",2,"Hordeum marinum","Homa",1,0,0,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4453",80,"sp22",1,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4454",80,"sp10",0,"Juncus acutus","Juac",1,0,0,0,0,1,0,1.09861228866811,-1.38629436111989,0.693147180559945,6,0,2,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4455",80,"sp49",0,"Ridolfia segetum","Rise",0,0,1,1,0,0,0,1.38629436111989,-2.99573227355399,0,6.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4456",80,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4457",80,"sp43",0,"Picris echioides","Piec",0,1,1,1,1,1,0,1.38629436111989,-1.20397280432594,0.78845736036427,7.5,0,1,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4458",80,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4459",80,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4460",80,"sp36",0,"Convolvulus arvensis","Coar",0,1,1,0,0,1,0,1.94591014905531,-1.6094379124341,0,7,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4461",80,"sp26",0,"Sarcocornia fruticosa","Safr",1,0,0,0,0,1,0,1.6094379124341,-2.30258509299405,0,8,2,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4462",80,"sp47",0,"Dittrichia graveolens","Digr",0,1,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.693147180559945,9,0,0,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4463",80,"sp55",0,"Trifolium squamosum","Trsq",0,0,1,1,0,0,0,1.38629436111989,-2.30258509299405,-0.916290731874155,5.5,0,0,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4464",80,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4465",80,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4466",80,"sp14",0,"Cynosurus polybracteatus","Cypo",1,0,0,1,0,0,0,0.693147180559945,-1.6094379124341,-0.22314355131421,4.5,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4467",80,"sp53",0,"Chrozophora tinctoria","Chti",0,0,1,1,0,0,0,1.94591014905531,-2.30258509299405,-0.916290731874155,7,0,1,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4468",80,"sp48",0,"Eryngium pusillum","Erpu",0,0,1,0,1,0,0,1.09861228866811,-2.30258509299405,-1.20397280432594,5,0,1,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4469",80,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4470",80,"sp9",0,"Juncus maritimus","Juma",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0,7.5,0,2,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4471",80,"sp16",0,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4472",80,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4473",80,"sp35",0,"Cressa cretica","Crcr",0,1,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.38629436111989,8,0,0,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4474",80,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4475",80,"sp25",0,"Halimione portulacoides","Hapo",1,0,0,0,0,1,0,1.6094379124341,-1.6094379124341,-0.22314355131421,8,2,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4476",80,"sp12",0,"Schoenoplectus litoralis","Scli",1,0,0,0,0,1,0,1.38629436111989,-1.20397280432594,0.693147180559945,6.5,0,2,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4477",80,"sp46",1,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4478",80,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4479",80,"sp7",1,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4480",80,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.62,0.34,0.05,1,10.6,4.3,0.7,6,140.75,106.5
"4481",81,"sp16",2,"Phalaris coerulescens","Phco",1,0,0,0,0,1,0,1.38629436111989,-0.693147180559945,0.182321556793955,5.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4482",81,"sp24",0,"Atriplex prostrata","Atpr",1,1,0,1,0,0,0,1.79175946922805,-2.30258509299405,0,7.5,1,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4483",81,"sp3",0,"Damasonium alisma","Daal",0,0,1,1,1,1,0,1.79175946922805,-2.99573227355399,-1.20397280432594,6.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4484",81,"sp6",0,"Narcissus elegans","Nael",0,0,1,0,0,1,0,0.693147180559945,-2.52572864430826,-1.38629436111989,10.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4485",81,"sp30",0,"Centaurium spicatum","Cesp",0,1,1,1,0,0,0,1.6094379124341,-2.30258509299405,-0.510825623765991,8,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4486",81,"sp21",0,"Aeluropus littoralis","Aeli",1,0,0,0,0,1,0,1.79175946922805,-2.99573227355399,-1.38629436111989,5.5,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4487",81,"sp22",0,"Crypsis alopecuroides","Cral",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-1.04982212449868,8.5,0,0,2,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4488",81,"sp37",0,"Convolvulus tricolor","Cotr",0,0,1,1,0,0,0,1.09861228866811,-1.6094379124341,-0.510825623765991,5,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4489",81,"sp29",0,"Rumex bucephalophorus","Rubu",1,0,0,1,0,0,0,1.38629436111989,-2.99573227355399,-0.916290731874155,3.5,1,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4490",81,"sp2",0,"Alisma plantago","Alpl",0,0,1,0,0,1,0,1.38629436111989,-2.30258509299405,0,7.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4491",81,"sp50",0,"Ammi visnaga","Amvi",0,0,1,1,0,0,0,1.38629436111989,-1.6094379124341,0,7.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4492",81,"sp45",0,"Sonchus oleraceus","Sool",0,0,1,0,1,0,0,2.39789527279837,-2.30258509299405,0.336472236621213,7,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4493",81,"sp46",0,"Chamaemelum fuscatum","Chfu",0,1,1,1,0,0,0,2.07944154167984,-2.30258509299405,-1.20397280432594,2.5,2,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4494",81,"sp33",0,"Stachys marrubiifolia","Stma",0,0,1,1,0,0,0,1.09861228866811,-2.30258509299405,-0.916290731874155,5,0,0,2,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4495",81,"sp31",0,"Borago officinalis","Boof",0,0,1,1,0,0,0,1.70474809223843,-1.6094379124341,-0.510825623765991,5.454545455,0,1,2,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4496",81,"sp8",0,"Scilla autumnalis","Scau",0,0,1,0,0,1,0,1.09861228866811,-2.30258509299405,-1.20397280432594,9,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4497",81,"sp39",1,"Carlina lanata","Cala",0,1,1,1,0,0,0,0.693147180559945,-2.99573227355399,-1.20397280432594,7.5,0,2,2,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4498",81,"sp1",0,"Arisarum vulgare","Arvu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,1.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4499",81,"sp32",0,"Mentha pulegium","Mepu",0,0,1,0,0,1,0,1.94591014905531,-2.30258509299405,-0.693147180559945,7,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4500",81,"sp27",0,"Arthrocnemum macrostachyum","Arma",1,0,0,0,0,1,0,1.94591014905531,-2.30258509299405,0,7,2,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4501",81,"sp4",2,"Asphodelus aetivus","Asae",0,0,1,0,0,1,0,1.6094379124341,0,0.405465108108164,4,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4502",81,"sp7",1,"Drimia numidica","Drnu",0,0,1,0,0,1,0,1.38629436111989,0,0.587786664902119,8.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4503",81,"sp15",0,"Avena fatua","Avfa",1,1,0,1,0,0,0,1.6094379124341,-0.510825623765991,0.405465108108164,6,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4504",81,"sp18",0,"Lolium rigidum","Lori",1,0,0,1,0,0,0,1.38629436111989,-2.30258509299405,-0.510825623765991,6.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4505",81,"sp44",3,"Leontodon tuberosus","Letu",0,0,1,0,0,1,0,1.79175946922805,-2.30258509299405,-0.916290731874155,9.166666667,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4506",81,"sp42",0,"Cichorium intybus","Ciin",0,1,1,0,0,1,0,1.6094379124341,-1.20397280432594,0,8,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4507",81,"sp11",0,"Bolboschoenus maritimus","Boma",1,0,0,0,0,1,0,2.30258509299405,-1.20397280432594,0.182321556793955,7.5,0,1,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4508",81,"sp54",1,"Medicago intertexta","Mein",0,0,1,1,0,0,0,0.693147180559945,-1.20397280432594,-0.356674943938732,4.5,0,0,1,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4509",81,"sp28",0,"Beta vulgaris","Bevu",1,0,0,1,1,1,0,1.79175946922805,-2.30258509299405,0.693147180559945,6.5,1,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4510",81,"sp41",1,"Scolymus hispanicus","Schi",0,0,1,0,0,1,0,1.09861228866811,-1.6094379124341,-0.105360515657826,8,2,2,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4511",81,"sp19",0,"Lolium multiflorum","Lomu",1,0,0,1,0,0,0,1.38629436111989,-1.20397280432594,0,6.5,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
"4512",81,"sp5",1,"Narcissus tazetta","Nata",0,0,1,0,0,1,0,1.6094379124341,-1.6094379124341,-0.693147180559945,2,0,0,0,0.65,0.32,0.04,0.7,11.8,5.4,0.8,3,128.86,169.71
